PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LD_TYPE|LOT_SIZE|ACRE
LD|71328150|M0000524|M60000|ACT|576800|N S|Oak St I O lot 16.48 acre||839||01151|N|1|1/17/2012 1:56:00 PM|1|C|717868|16.48
LD|71328154|M0000524|M60000|ACT|205000|N S|Oak St I O lot 4.1 acre||839|849|01151|N|1|1/17/2012 1:58:00 PM|1|C|178596|4.1
LD|71328173|BB804787|BB1498|ACT|260000|23|Quiet Street,Lot 25||115|ESA|02537|N|4|1/17/2012 2:20:00 PM|15|A|33004|0.75
LD|71328206|BB903770|BB5172|ACT|134900|Lot 1|Hopkinton Road 117||442||01568|N|8|1/18/2012 11:39:00 AM|255|A|60984|1.4
LD|71328241|E0000JAM|E25301|ACT|45000|0|Pond Hill Road||536|18D|01050|N|3|1/21/2012 5:29:00 PM|7|A|38.79|0
LD|71328299|B0607047|C70100|ACT|589000|0|Mountain Avenue||15||02148|N|1|1/17/2012 4:45:00 PM|1|A|99150|2.28
LD|71328318|NB111326|AC1790|ACT|2950000|346|Washington St||207|NPE|02359|N|2|1/17/2012 5:23:00 PM|3|C|724241|16.63
LD|71328429|BB982683|K95257|ACT|74912|Lot 3|Harrington||430||01507|N|15|1/18/2012 7:50:00 AM|32767|A|432550|9.93
LD|71328436|BB954554|BB6860|ACT|99900|3A|Kelton Road||463|ASH|01430|N|3|1/18/2012 8:13:00 AM|7|A|6.03|0
LD|71328459|BB600172|BB3082|ACT|157900|Lot 1|Nina's Way||171||02767|N|1|1/18/2012 11:48:00 AM|3|A|40970|0.94
LD|71328461|BB600172|BB3082|ACT|167900|Lot 2|Nina's Way||171||02767|N|1|1/18/2012 11:48:00 AM|3|A|42058|0.97
LD|71328462|BB600172|BB3082|ACT|178900|Lot 3|Nina's Way||171||02767|N|1|1/18/2012 11:48:00 AM|3|A|41409|0.95
LD|71328463|BB600172|BB3082|ACT|189900|Lot 4|Nina's Way||171||02767|N|1|1/18/2012 11:48:00 AM|3|A|40469|0.93
LD|71328465|BB600172|BB3082|ACT|199900|Lot 5|Nina's Way||171||02767|N|1|1/18/2012 11:53:00 AM|3|A|40001|0.92
LD|71328466|BB600172|BB3082|ACT|199900|Lot 6|Nina's Way||171||02767|N|1|1/18/2012 11:53:00 AM|3|A|40489|0.93
LD|71328468|BB600172|BB3082|ACT|199900|Lot 8|Nina's Way||171||02767|N|1|1/18/2012 11:53:00 AM|3|A|41208|0.95
LD|71328469|BB600172|BB3082|ACT|210900|Lot 9|Nina's Way||171||02767|N|1|1/18/2012 11:54:00 AM|3|A|81096|1.86
LD|71328479|M8000220|G80033|ACT|299000|0|Glendale Rd.||854||01036|N|1|1/18/2012 10:14:00 AM|1|A|2333945|53.58
LD|71328481|M8000220|G80033|ACT|88700|0|Glendale Rd, Lot 2||854||01036|N|1|1/18/2012 10:14:00 AM|1|A|86684|1.99
LD|71328482|M8000220|G80033|ACT|88900|0|Glendale Rd. Lot 1||854||01036|N|1|1/18/2012 10:14:00 AM|1|A|222592|5.11
LD|71328532|BB954256|BB9241|ACT|89900|0|Tanglewood Dr (Rear)||67||02703|N|1|1/18/2012 11:09:00 AM|1|D|325393|7.47
LD|71328594|M9500338|M80030|ACT|100000|Lot A|Lamson Ave||867||01007|N|1|1/22/2012 9:57:00 AM|1|A|40000|0.92
LD|71328614|C9483054|C69100|ACT|399900|1245|Main Street||313||01940|N|7|1/18/2012 1:19:00 PM|127|A|60436|1.39
LD|71328637|CT003159|BB9572|ACT|79000|19-21|Gilbert Ave||352||01832|N|0|1/18/2012 1:55:00 PM|0|A|6040|0.14
LD|71328668|BB810733|NB9068|ACT|52000|1|Nassau Street||1|110|02111|U|1|1/18/2012 2:33:00 PM|1|D|0|
LD|71328681|G0000504|G43500|ACT|159900|5|O'Shaughnessy Lane||1185||03079|U|4|1/18/2012 2:44:00 PM|15|A|22000|0.5
LD|71328690|K8001511|K95595|ACT|689000|59|Southbridge St||445||01501|N|3|1/18/2012 2:51:00 PM|7|C|48787|1.12
LD|71328698|C4366999|C69100|ACT|229900|3|Hayes Avenue||321||01949|N|2|1/18/2012 2:56:00 PM|3|A|19166|0.44
LD|71328713|E0000PJV|M95296|ACT|54900|317-A|West Gill Road||508||01354|N|2|1/18/2012 3:10:00 PM|3|A|120661|2.77
LD|71328714|E0000PJV|M95296|ACT|54900|317-B|West Gill Road||508||01354|N|2|1/18/2012 3:11:00 PM|3|A|98881|2.27
LD|71328716|E0000PJV|M95296|ACT|49900|317-C|West Gill Road||508||01354|N|2|1/18/2012 3:11:00 PM|3|A|87120|2
LD|71328736|G0002526|G95166|ACT|75000|285|Great Road||457||01464|N|2|1/18/2012 3:40:00 PM|3|C|70567|1.62
LD|71328747|K0002796|AC1387|ACT|599900|13A & B|Brandywine||34||02038|N|2|1/18/2012 3:57:00 PM|3|A|348480|8
LD|71328763|BB301797|BB0125|ACT|250000|Lot 4|Camden Lane||26||02048|N|1|1/18/2012 4:16:00 PM|1|A|174990|4.02
LD|71328778|BB806473|BB6540|ACT|1850000|200|Tafts||21||02152|N|4|1/18/2012 4:41:00 PM|15|A|74052|1.7
LD|71328783|D0008773|G95064|ACT|611000|278 & 282|Mill Rd||376||01824|N|2|1/20/2012 10:02:00 AM|3|C|42978|0.99
LD|71328808|H5640688|H95173|ACT|250000|721|Goodrich St||456||01462|N|5|1/18/2012 5:31:00 PM|31|A|365904|8.4
LD|71328814|A9500995|AC0306|ACT|389000|22|Burning Tree Lane||101||02668|N|2|1/18/2012 5:39:00 PM|3|A|34848|0.8
LD|71328817|BB804145|BB2035|PCG|119000|33-35|Babson Street||1||02126|N|1|1/20/2012 4:07:00 PM|1|A|7405|0.17
LD|71328825|K0002771|K95508|ACT|65000|Lot C-1R|Center Road||429||01571|N|5|1/18/2012 6:10:00 PM|31|A|96267|2.21
LD|71328880|BB808637|A95366|ACT|89900|22|Shangri-La Blvd.||117|EWA|02538|N|2|1/20/2012 6:10:00 PM|3|A|9800|0.22
LD|71328885|D0005632|D95087|ACT|149900|286|Massapoag Rd||377||01879|N|1|1/18/2012 10:33:00 PM|1|A|66647|1.53
LD|71328938|M9500338|M80030|ACT|100000|Lot C|Lamson Ave||867||01007|N|1|1/22/2012 9:51:00 AM|1|A|40000|0.92
LD|71328941|NA110509|NA1384|ACT|159500|7-1|Indian Pond Road||210||02364|N|1|1/19/2012 9:49:00 AM|1|A|80000|1.84
LD|71328943|NA110509|NA1384|ACT|159500|7-2|Indian Pond Road||210||02364|N|1|1/19/2012 9:52:00 AM|1|A|80000|1.84
LD|71328944|NA110509|NA1384|ACT|159500|7-3|Indian Pond Road||210||02364|N|1|1/19/2012 9:53:00 AM|1|A|80000|1.84
LD|71328951|BB806936|NB3090|ACT|259900|12|Andrews Court||326||01930|N|6|1/19/2012 10:09:00 AM|63|A|28150|0.65
LD|71328974|BB700033|BB3431|PCG|74900|0|Oak Hill Ave||70||02771|N|8|1/20/2012 3:28:00 PM|255|A|17800|0.41
LD|71328995|M9500338|M80030|ACT|100000|Lot B|Lamson Ave||867||01007|N|1|1/22/2012 9:52:00 AM|1|A|40000|0.92
LD|71329002|M9500338|M80030|ACT|100000|Lot D|Lamson Ave||867||01007|N|4|1/22/2012 9:42:00 AM|15|A|40000|0.92
LD|71329039|A0002030|BB2685|ACT|219900|240|Damons Point||208||02050|N|2|1/19/2012 12:07:00 PM|3|A|8988|0.21
LD|71329102|TEAM0328|M64100|ACT|289900|55|Otis Tolland Road||834||01008|N|1|1/19/2012 1:31:00 PM|1|B|1912284|43.9
LD|71329107|A9503135|AC0298|ACT|239000|0|Blueberry Pond Dr||103||02631|N|2|1/19/2012 1:37:00 PM|3|A|31800|0.73
LD|71329111|C4404924|C75001|ACT|329000|1-2|Lowland Farm Road||328||01929|N|6|1/19/2012 1:46:00 PM|63|A|54450|1.25
LD|71329112|J0001478|M95395|PCG|75000|Lot 1|Ferry Hill||860||01033|N|4|1/19/2012 1:47:00 PM|15|A|106130|2.44
LD|71329113|J0001478|M95395|PCG|75000|Lot 2|Ferry Hill||860||01033|N|4|1/19/2012 1:48:00 PM|15|A|101753|2.34
LD|71329134|BB805427|BB5919|ACT|649000|Lot1B|Lake St||55||01770|N|3|1/20/2012 8:57:00 AM|7|A|130718|3
LD|71329145|NA110509|NA1384|ACT|599000|5|Cutters Bluff||57||02493|N|1|1/19/2012 2:42:00 PM|1|A|27579|0.63
LD|71329160|NA110509|NA1384|ACT|699000|6|Cutters Bluff||57||02493|N|1|1/19/2012 2:52:00 PM|1|A|47942|1.1
LD|71329161|NA110509|NA1384|ACT|849000|7|Cutters Bluff||57||02493|N|1|1/19/2012 2:53:00 PM|1|A|33301|0.76
LD|71329171|A9501642|A95321|ACT|299000|6|Samantha Drive||101|CUM|02637|N|1|1/19/2012 3:20:00 PM|1|A|43627|1
LD|71329172|A9501642|A95321|ACT|299000|1|Samantha Drive||101|CUM|02637|N|1|1/19/2012 3:22:00 PM|1|A|46057|1.05
LD|71329173|A9501642|A95321|ACT|279900|5|Samantha Drive||101|CUM|02637|N|1|1/19/2012 3:24:00 PM|1|A|46057|1.05
LD|71329186|BB982524|AC1335|ACT|150000|Lot 3|Tucker/Rockwood Rd||37||02056|N|1|1/19/2012 3:47:00 PM|1|A|30374|0.7
LD|71329189|BB982524|AC1335|ACT|150000|Lot 2|Tucker Rd||37||02056|N|1|1/19/2012 3:52:00 PM|1|A|30369|0.69
LD|71329192|BB982524|AC1335|ACT|130000|Lot 4|Rockwood Rd||37||02056|N|1|1/19/2012 3:59:00 PM|1|A|113402|2.6
LD|71329204|TEAM0371|K95491|ACT|85000|22|Ellen Street, Lots 1,2,3||401||01604|N|2|1/19/2012 4:16:00 PM|3|A|25000|0.57
LD|71329221|H2368291|H24001|ACT|39900|419|Front Street||466||01475|N|1|1/19/2012 4:44:00 PM|1|A|48745|1.12
LD|71329222|H2368291|H24001|ACT|34900|49|Kemp Street||466||01475|N|1|1/19/2012 4:45:00 PM|1|A|35050|0.8
LD|71329223|H2368291|H24001|ACT|34900|59|Kemp Street||466||01475|N|1|1/19/2012 4:46:00 PM|1|A|35361|0.81
LD|71329224|H2368291|H24001|ACT|34900|69|Kemp Street||466||01475|N|1|1/19/2012 4:46:00 PM|1|A|35574|0.82
LD|71329236|BB981029|BB8190|ACT|479000|62|Harvard Ave||1|006|02136|N|11|1/19/2012 5:06:00 PM|2047|A|15500|0.36
LD|71329268|M9500716|M39603|ACT|55900|0|Cote Road||865||01057|N|2|1/21/2012 8:57:00 PM|3|A|60548|1.39
LD|71329277|TM004353|M95332|ACT|120000|Lot 1|Sylvester Rd.||530||01060|N|3|1/20/2012 1:38:00 PM|15|A|631620|14.5
LD|71329321|BB985242|AC1777|ACT|295000|52|Merrimac Street||346||01913|N|3|1/19/2012 11:44:00 PM|7|A|6098|0.14
LD|71329402|K0003124|K80014|ACT|99000|Lot 2|Wallum Lake Rd.||433||01516|N|1|1/20/2012 10:41:00 AM|1|A|91040|2.09
LD|71329433|A9503138|AC0298|ACT|139000|120|N Westgate Rd||108||02645|N|5|1/20/2012 11:32:00 AM|31|A|41382|0.95
LD|71329448|B0481000|B43201|ACT|399900|41|Middle Road||346||01913|N|5|1/24/2012 11:06:00 AM|31|A|372602|8.55
LD|71329456|BB802637|BB3955|ACT|309900|6|Eagle Dr||111||02649|N|5|2/18/2012 8:11:00 AM|31|A|27007|0.62
LD|71329473|BB900916|BB8087|ACT|2999999|529|Wareham St||180|21U|02346|N|2|1/20/2012 12:07:00 PM|3|C|53579|1.23
LD|71329479|BB900916|BB8087|ACT|425000|99|E Grove St||180||02346|N|2|1/20/2012 12:10:00 PM|3|C|52272|1.2
LD|71329526|K0002215|K01272|ACT|550000|lot 38|Stebbins drive||429||01571|N|1|1/24/2012 7:58:00 AM|1|A|265716|6.1
LD|71329541|FR000241|FR0078|ACT|125000|lot 22|Old Fall River Road||157|NDA|02747|N|1|1/20/2012 1:30:00 PM|1|A|80000|1.83
LD|71329547|BB302253|BB4624|ACT|160000|38-R|Elm St||184|10I|02356|N|0|1/20/2012 1:37:00 PM|0|A|19292|0.44
LD|71329558|C5484372|C95236|ACT|325000|Lot 4A|Lake Shore Rd||361||01921|N|1|1/20/2012 1:55:00 PM|1|A|91729|2.11
LD|71329562|E0000RAC|E21601|ACT|150000|0|Whiteloaf-Middle Rd||861||01073|N|1|1/20/2012 1:59:00 PM|1|A|1244944|28.58
LD|71329575|C5484372|C95236|ACT|325000|Lot 5A|Lake Shore Rd||361||01921|N|1|1/20/2012 2:14:00 PM|1|A|87320|2
LD|71329713|A0000399|BB9566|ACT|199000|79|Indian Trail||202|NSC|02066|N|5|1/31/2012 5:59:00 PM|31|A|41280|0.95
LD|71329751|BB804043|A95066|ACT|369900|0|Cedar St||180||02346|N|1|1/24/2012 3:31:00 PM|1|B|1293732|29.7
LD|71329792|K9503120|K01330|ACT|175000|0|Davis Mine Rd||515||01367|N|0|1/21/2012 9:59:00 AM|0|A|719785|16.52
LD|71329798|M8000863|BB8172|ACT|75000|0|SO PROSPECT ST||523|22R|01351|N|5|1/23/2012 11:42:00 AM|31|A|397909|9.13
LD|71329825|FR800332|FR0021|ACT|79900|1173|South Main||161||02723|N|0|1/21/2012 12:19:00 PM|0|C|4356|0.1
LD|71329863|A8000595|A95066|ACT|895000|30|Lake Road||213|ELL|02360|N|8|2/21/2012 8:41:00 AM|255|A|1172940|26.92
LD|71329906|G0002590|AC0936|ACT|49900|12-14|Oak St||364||01841|N|2|1/21/2012 9:00:00 PM|3|A|4467|0.1
LD|71329918|BB808637|A95366|ACT|379900|735|Falmouth Road||111||02649|N|1|1/22/2012 9:17:00 AM|1|C|59985|1.38
LD|71329925|K0001847|AC1028|ACT|299000|45|Belknap Street||408||01581|N|1|1/22/2012 10:19:00 AM|1|A|71002|1.63
LD|71329962|K8002128|K95344|ACT|69900|Lot 26|Barre Road||416|15K|01094|N|13|1/22/2012 2:32:00 PM|8191|A|60983|1.4
LD|71330045|CAPREC|CAPREC|ACT|699000|0|Main Street||211||02367|N|0|1/23/2012 10:04:00 AM|0|A|1698840|39
LD|71330062|FR000351|FR0139|ACT|500000|13|Seamarsh Way||151||02739|N|1|1/23/2012 10:44:00 AM|1|A|10980|0.25
LD|71330064|A9501699|BB7092|ACT|249900|11|Highwood Lane||107|EFA|02536|N|1|1/23/2012 2:00:00 PM|0|A|30192|0.69
LD|71330073|BB921879|BB5127|ACT|795000|1039|Reed Rd||157|NDA|02747|N|0|1/23/2012 11:06:00 AM|0|A|1023660|23.5
LD|71330174|A9503138|AC0298|ACT|139000|130|N Westgate Rd||108||02645|N|5|1/23/2012 2:28:00 PM|31|A|42689|0.98
LD|71330181|A9503138|AC0298|ACT|149000|140|N Westgate Rd||108||02645|N|5|1/23/2012 2:26:00 PM|31|A|45738|1.05
LD|71330238|CT005384|A95264|ACT|489000|Lot 77|Muskegat||107|EFA|02536|N|7|1/23/2012 3:45:00 PM|127|A|0.26|0
LD|71330278|BB922289|AC0099|ACT|150000|20|Brendas Lane||101|MAM|02648|N|6|1/23/2012 4:46:00 PM|63|A|104108|2.38
LD|71330284|BB700186|BB9016|ACT|339000|114|CHAPMAN STREET||23||02021|N|2|1/23/2012 4:59:00 PM|3|A|21344|0.49
LD|71330379|BB903975|BB4390|ACT|385000|136|Wimbledon Dr||119|WYA|02673|N|2|1/23/2012 10:32:00 PM|3|A|12197|0.28
LD|71330411|C0001134|AC0965|ACT|179000|156A|Leslie Rd||341||01969|N|0|1/24/2012 8:44:00 AM|0|A|65244|1.5
LD|71330412|C0001134|AC0965|ACT|179000|156B|Leslie Rd||341||01969|N|0|1/24/2012 8:44:00 AM|0|A|82116|1.88
LD|71330452|NH000055|BB5909|ACT|575000|205|Proctor Hill Road||1104||03049|N|13|1/24/2012 6:23:00 PM|8191|A|609840|14
LD|71330466|K0001368|K95310|ACT|64803|Lot 3|Emond||435||01534|N|1|1/25/2012 9:21:00 AM|1|A|20504|0.47
LD|71330467|K0001368|K95310|ACT|64802|Lot 2|Emond St||435||01534|N|1|1/25/2012 1:12:00 PM|1|A|20944|0.48
LD|71330498|K9500455|AC1796|ACT|150000|707|Oxford St. S||445||01501|N|0|1/24/2012 12:13:00 PM|0|D|87007|2
LD|71330512|CT006592|BB2715|ACT|208000|Lot 10|Fern Path||35||02053|N|2|2/4/2012 12:11:00 PM|3|A|43996|1.01
LD|71330538|TEAM0439|BB5991|ACT|149900|321|Cordaville Road||45||01721|N|3|2/3/2012 1:50:00 PM|7|A|30056|0.69
LD|71330583|TEAM0453|AC0645|ACT|7000|32|Willard Street||839|843|01109|N|3|1/24/2012 2:28:00 PM|7|A|6612|0.15
LD|71330585|NB113186|NB4081|ACT|39900|88|West St||433||01516|N|1|1/24/2012 2:29:00 PM|1|A|21105|0.48
LD|71330602|BB800554|BB3132|ACT|109900|Lot 12|Salisbury Street||401||01609|N|2|2/7/2012 11:55:00 AM|3|A|31612|0.73
LD|71330603|BB800554|BB3132|ACT|109900|Lot 13|Salisbury Street||401||01609|N|2|2/7/2012 11:54:00 AM|3|A|24048|0.55
LD|71330605|BB800554|BB3132|ACT|109900|Lot 11|Salisbury Street||401||01609|N|2|2/7/2012 11:56:00 AM|3|A|33299|0.76
LD|71330612|A8001038|A95640|ACT|599900|0|Center Hill Rd||213||02360|N|1|1/24/2012 3:10:00 PM|1|A|784080|18
LD|71330624|C2093090|C58300|ACT|350000|265|Cutler Road||324||01982|N|2|1/24/2012 3:35:00 PM|3|A|404237|9.28
LD|71330631|CT002823|BB5522|ACT|175000|0|Richard and Ossen Streets||20||02151|N|5|1/24/2012 3:42:00 PM|31|A|23960|0.55
LD|71330671|E9500715|AC1636|ACT|134900|108|State Rd||525||01093|N|2|1/24/2012 4:41:00 PM|3|C|224073|5.14
LD|71330677|BB922649|BB5884|ACT|149000|Lot 3 1174|US Rte 2||1176||03593|U|5|1/24/2012 4:57:00 PM|31|A|427759|9.82
LD|71330681|H0447400|K95540|ACT|20000|0|Beachview||466||01475|N|6|1/24/2012 5:17:00 PM|63|A|20908|0.48
LD|71330703|TM001623|M80015|ACT|229900|5|Bowmans Way||115|SSA|02563|N|4|1/24/2012 6:11:00 PM|15|A|30056|0.69
LD|71330710|TEAM0181|BB5769|ACT|79000|6|Hutchins Courts||326|ANN|01930|N|5|1/24/2012 7:39:00 PM|31|A|56192|1.29
LD|71330716|CT000135|AC0049|ACT|115000|126|Braley Hill Road||152||02770|N|1|1/30/2012 4:55:00 PM|1|A|82764|1.9
LD|71330726|H8000061|C95065|ACT|95000|11|Dee Dee Drive||1188||03873|N|3|3/19/2012 6:15:00 AM|7|A|40946|0.94
LD|71330744|NB113788|BB8157|ACT|50000|lot 50|Eagleville Rd||2002||02878|N|2|1/24/2012 9:06:00 PM|3|A|74487|1.71
LD|71330779|G0001553|G62122|ACT|5500000|214-218|Plaistow Road||1173||03865|N|2|1/25/2012 8:13:00 AM|3|C|1783782|40.95
LD|71330798|RIREC|RIREC|ACT|189900|0|Woo Dr||70|31F|02771|N|0|1/25/2012 9:13:00 AM|0|A|44000|1.01
LD|71330835|BB922649|BB5884|ACT|129000|Lot 2 1174|US Rte 2||1176||03593|U|5|1/25/2012 10:33:00 AM|31|A|374180|8.59
LD|71330844|BB803124|BB3298|ACT|875800|982|Main st||58||01720|N|24|1/25/2012 4:00:00 PM|16777215|B|615067|14.12
LD|71330888|H9500089|H95172|ACT|84900|11|Danville Road||1052||03819|N|4|1/26/2012 11:40:00 AM|15|A|33105|0.76
LD|71330930|FR800463|FR7001|ACT|139000|920A|Sodom Road||160||02790|N|1|1/25/2012 12:43:00 PM|1|A|72739|1.67
LD|71330945|K9500738|K80014|ACT|104500|43-lot 1|Hemlock Street||433||01516|U|1|1/25/2012 1:19:00 PM|1|A|175546|4.03
LD|71330953|B9500713|B95141|ACT|320000|1|Carpenter Dr||303||01864|N|1|1/25/2012 1:38:00 PM|1|A|41818|0.96
LD|71330968|C8000650|C95006|ACT|139900|60|Congress St||345||01952|N|2|1/25/2012 2:05:00 PM|3|A|43620|1
LD|71330972|C8000650|C95006|ACT|139900|58|Congress Street||345||01952|N|2|1/25/2012 2:08:00 PM|3|A|43582|1
LD|71331080|C2340163|C75000|ACT|289999|64|Leggs Hill Rd||318||01945|N|1|1/25/2012 4:08:00 PM|1|A|14177|0.33
LD|71331088|TM000931|C95236|ACT|1175000|131|Haverhill Rd||346||01913|N|5|1/25/2012 4:22:00 PM|31|A|926086|21.26
LD|71331102|K8000727|K95416|ACT|70000|20|Grand Street Ct||401||01603|N|4|1/25/2012 4:45:00 PM|15|A|12087|0.28
LD|71331113|H9500241|D44901|ACT|169000|33|Massapoag Way||378||01827|N|5|1/25/2012 4:54:00 PM|31|A|87120|2
LD|71331122|H9500241|D44901|ACT|165400|23|Massapoag Way||378||01827|N|6|1/25/2012 5:01:00 PM|63|A|99752|2.29
LD|71331125|H9500241|D44901|ACT|164500|17|Massapoag Way||378||01827|N|5|1/25/2012 5:05:00 PM|31|A|102366|2.35
LD|71331136|H9500241|D44901|ACT|457000|17,23,33|Massapoag Way||378||01827|N|6|1/25/2012 5:19:00 PM|63|A|289238|6.64
LD|71331149|K9500060|K95327|ACT|339000|Lot 4|Hickory Bend||409||01545|N|3|1/25/2012 6:02:00 PM|7|A|35050|0.8
LD|71331152|K9500060|K95327|ACT|339000|Lot 5|Hickory Bend||409||01545|N|3|1/25/2012 6:10:00 PM|7|A|61155|1.4
LD|71331256|NB115254|NB5317|ACT|53900|221|berkley st||173|34M|02780|N|1|1/26/2012 9:37:00 AM|1|A|1.03|0
LD|71331271|K9500775|K01171|ACT|34900|0|Nipmuck Lane||432||01570|N|6|1/26/2012 9:53:00 AM|63|A|7000|0.16
LD|71331275|H3683383|AC1949|ACT|39900|105|Rice Rd||468||01468|U|0|1/26/2012 10:00:00 AM|0|A|211702|4.86
LD|71331280|C2466732|C75300|ACT|399000|Lot 3|Dolan Drive||321||01949|N|1|1/26/2012 10:11:00 AM|1|A|80211|1.84
LD|71331282|K9502205|AC1763|ACT|149900|Lot 1|Cherry Street||409||01545|N|12|1/26/2012 10:16:00 AM|4095|A|60000|1.38
LD|71331286|K9502205|AC1763|ACT|139900|Lot 2|Cherry Street||409||01545|N|12|1/26/2012 10:26:00 AM|4095|A|20000|0.46
LD|71331333|TM007351|AC1265|ACT|65000|Lot 1|Franklin Street||867||01007|N|3|1/26/2012 11:42:00 AM|7|A|93564|2.15
LD|71331337|TM007351|AC1265|ACT|70000|Lot 2|Franklin Street||867||01007|N|3|1/26/2012 11:51:00 AM|7|A|188614|4.33
LD|71331376|C8001295|BB5517|ACT|1600000|56|Waters Road||434|33V|01590|N|10|1/26/2012 12:49:00 PM|1023|A|4094640|94
LD|71331400|A8001314|A95065|ACT|465000|433|North Cary St||185||02302|N|2|1/26/2012 1:18:00 PM|3|A|37897|0.87
LD|71331412|K9502237|K95456|ACT|1500000|Lot 1|Leicester Street||445||01501|U|1|1/26/2012 1:34:00 PM|1|A|5344812|122.7
LD|71331460|E0000JMZ|M80028|ACT|95000|Lot 1|Potwine Lane||526||01002|N|2|1/26/2012 2:56:00 PM|3|A|233600|5.36
LD|71331479|A9503235|A95491|ACT|80000|0|Lake Shore Dr.||107|EFA|02536|N|1|1/27/2012 2:32:00 PM|1|A|9191|0.21
LD|71331529|CT000363|K95535|ACT|84000|263|New Boston Rd||427||01566|N|5|1/26/2012 4:40:00 PM|31|A|462172|10.61
LD|71331541|A0000826|A49101|ACT|129900|aa|Elm Street||210||02364|N|1|1/26/2012 5:19:00 PM|1|A|80000|1.84
LD|71331545|A0000826|A49101|ACT|129900|bb|Elm Street||210||02364|N|1|1/26/2012 5:18:00 PM|1|A|80000|1.84
LD|71331576|BB302253|BB4624|ACT|500000|8|Hilda Ln||206|14P|02338|N|1|1/29/2012 4:44:00 PM|1|A|972545|22.33
LD|71331688|F00330EM|F33001|ACT|99900|29,30,31|Ferncroft||365||01844|N|1|1/27/2012 10:37:00 AM|1|A|79279|1.82
LD|71331710|BB808277|BB9703|ACT|425000|0|Washington St||38||02093|U|6|1/27/2012 10:33:00 AM|63|C|115215|2.64
LD|71331764|BB301500|BB3261|ACT|145900|Lot 2|Mendon Street||442||01568|N|0|1/27/2012 12:08:00 PM|0|A|80000|1.84
LD|71331842|M8000821|AC0643|ACT|35000|0|Judy Dr.||871||01521|N|2|1/27/2012 2:14:00 PM|3|A|20908|0.48
LD|71331893|NB112731|NB9286|ACT|239000|30|Fredrickson rd||37||02056|N|6|1/27/2012 3:40:00 PM|63|A|102000|2.34
LD|71331916|M9502515|M80015|ACT|25000|0|Huckins Neck Rd||101||02632|N|5|1/27/2012 4:15:00 PM|31|A|29620|0.68
LD|71331958|M8001480|M95221|ACT|55000|97|Coffee Hill Road||868||01082|N|1|1/27/2012 5:12:00 PM|1|A|348480|8
LD|71332029|CT001596|M70004|ACT|45000|Lot 4|Sherman Hill Rd||868||01082|N|11|1/27/2012 10:50:00 PM|2047|A|60000|1.38
LD|71332053|M8000873|M95418|ACT|374888|298|Russell St||527||01035|N|1|1/28/2012 9:55:00 AM|1|C|68768|1.58
LD|71332082|A8001827|A95532|ACT|270000|000|West Falmouth Hwy||107|WFA|02574|N|3|1/28/2012 1:06:00 PM|7|A|45227|1.04
LD|71332103|NB112950|NB3609|ACT|1995000|0|Old Mill and Ayer Rd||452|HVD|01451|N|5|1/28/2012 3:17:00 PM|31|C|500940|11.5
LD|71332133|NB110825|AC0565|ACT|99000|0|Vine St||163||02726|N|2|1/29/2012 10:42:00 PM|3|A|30000|0.69
LD|71332171|K0002870|K80028|ACT|69900|Lot 1|Six Schoolhouse||430||01507|N|5|1/31/2012 9:51:00 AM|31|A|135743|3.12
LD|71332172|K0002870|K80028|ACT|69900|Lot 2|Six Schoolhouse||430||01507|N|5|1/31/2012 9:57:00 AM|31|A|154183|3.54
LD|71332173|K0002870|K80028|ACT|69900|Lot 3|Six Schoolhouse||430||01507|N|5|1/31/2012 9:59:00 AM|31|A|179597|4.12
LD|71332174|K0002870|K80028|ACT|69900|Lot 4|Six Schoolhouse||430||01507|N|5|1/31/2012 10:00:00 AM|31|A|205910|4.73
LD|71332175|K0002870|K80028|ACT|69900|Lot 5|Six Schoolhouse||430||01507|N|5|1/31/2012 10:01:00 AM|31|A|333912|7.67
LD|71332176|K0002870|K80028|ACT|490000|Lot 5A|Six Schoolhouse||430||01507|N|5|1/31/2012 10:02:00 AM|31|A|1804255|41.42
LD|71332177|K0002870|K80028|ACT|525000|Lot 5AA|Six Schoolhouse||430||01507|N|5|1/31/2012 10:03:00 AM|31|A|1804255|41.42
LD|71332178|K0002870|K80028|ACT|69900|Lot 6|Six Schoolhouse||430||01507|N|5|1/31/2012 10:04:00 AM|31|A|427970|9.82
LD|71332179|K0002870|K80028|ACT|69900|Lot 7|Six Schoolhouse||430||01507|N|5|1/31/2012 10:05:00 AM|31|A|237141|5.44
LD|71332180|K0002870|K80028|ACT|69900|Lot 8|Six Schoolhouse||430||01507|N|5|1/31/2012 10:06:00 AM|31|A|211473|4.85
LD|71332181|K0002870|K80028|ACT|69900|Lot 9|Six Schoolhouse||430||01507|N|5|1/31/2012 10:08:00 AM|31|A|253404|5.82
LD|71332190|CT005875|BB0440|ACT|150000|lot 53|walker avenue||35||02053|N|1|1/29/2012 11:18:00 AM|1|A|52000|1.19
LD|71332209|H9645005|H92900|ACT|49900|0024|Toy Town Lane||466||01475|N|1|2/6/2012 4:11:00 PM|1|A|52434|1.2
