PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|RN_TYPE|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|PARKING_SPACES|LOT_SIZE|SQUARE_FEET
RN|71346621|CT003254|BB9259|ACT|2795|61|Indian Head Rd|0|46||01701||10|3/5/2012 11:15:00 AM|1023|A|8|3|2|1|Y|4|22216|2652
RN|71346658|BB922890|BB0125|ACT|975|494|Woonasquatucket Avenue|203|2033||02911||22|3/24/2012 7:04:00 PM|4194303|C|3|1|1|1|Y|2|0|960
RN|71346660|BB922890|BB0125|ACT|1000|494|Woonasquatucket Avenue|403|2033||02911||21|3/24/2012 8:15:00 PM|2097151|C|3|1|1|1|Y|2|0|960
RN|71346677|B9500783|AC1531|ACT|1100|139|Franklin Street|2|305||02180||3|3/5/2012 12:08:00 PM|7|D|3|1|1|0|N|1|0|700
RN|71346703|FR800486|FR8001|ACT|1800|14|Highland View Ave.|1|151||02739||12|3/7/2012 2:13:00 PM|4095|A|5|3|2|0||6|6000|1920
RN|71346706|BB810192|BB6170|ACT|1500|19|Robbins St|1-2|40||02453||5|3/5/2012 12:51:00 PM|31|C|3|1|1|0|N|1|0|676
RN|71346708|G8000560|F33001|ACT|1600|224|Farrwood Dr.|224|352|BRD|01835||3|3/7/2012 2:42:00 PM|7|C|6|3|2|0|N|1|0|1402
RN|71346728|BB804928|BB9303|ACT|2400|9B|Trail Ridge Way|30|452||01451||30|3/26/2012 8:25:00 PM|1073741823|C|9|2|3|1|Y|1|1742400|2504
RN|71346762|A8000080|A95254|ACT|800|737|Ocean St|0|208||02050||6|3/5/2012 1:56:00 PM|63|A|4|2|1|0||2|0|560
RN|71346783|A9501141|A14004|ACT|2500|1|Channel St|0|196||02045||8|3/5/2012 2:46:00 PM|255|A|6|3|2|0||4|0|0
RN|71346797|BB302553|BB5268|ACT|2000|672|Winthrop Ave|1|20|BEA|02151||5|3/5/2012 2:33:00 PM|31|C|2|0|0|1||0|3458|2792
RN|71346814|BB901479|BB2431|ACT|2600|9|Ravine Road|9|52||01778||9|3/5/2012 2:59:00 PM|511|A|6|2|2|0|Y|2|19602|1200
RN|71346829|BB805664|FR0126|PCG|1500|140|Russells Mills Rd|2|157|08R|02748||22|3/21/2012 7:44:00 AM|4194303|B|7|4|2|0|Y|6|16833|2244
RN|71346852|H3341294|H12900|ACT|825|1207|Main|1|453||01523||1|3/6/2012 9:19:00 AM|1|D|4|1|1|0||2|20000|825
RN|71346855|K8001750|K01220|PCG|2100|547|Benson Rd|1|435||01534||20|3/7/2012 5:36:00 PM|1048575|A|8|3|1|1||4|40000|1944
RN|71346877|D9500121|D95041|ACT|1100|1|TOWN HOUSE LANE|1|58||01720||4|3/16/2012 1:13:00 PM|15|D|4|2|1|0|N|1|0|820
RN|71346896|CT002303|BB9063|ACT|1300|265|Park St|1|1|002|02124||3|3/5/2012 4:23:00 PM|7|D|5|2|1|0||0|5227|1000
RN|71346918|CT000068|B95099|ACT|2800|119-121|Dexter Avenue|1|41||02472||4|3/5/2012 8:44:00 PM|15|D|8|3|2|0|Y|2|6600|1500
RN|71346942|A9501632|A95624|ACT|1700|865|MAIN Street|1|204||02339||17|3/5/2012 5:19:00 PM|131071|D|9|3|1|1||3|0.85|1900
RN|71346949|CT002531|AC1533|ACT|2100|169|Sea St.|3|195||02169||24|3/5/2012 5:42:00 PM|16777215|B|5|2|2|1|Y|2|99999999|1400
RN|71346963|G0001484|NB4945|ACT|1700|4|Harvest Dr.|302|362||01845||17|3/5/2012 6:07:00 PM|131071|C|5|2|2|0|Y|0|2055386|1110
RN|71346975|BB802922|BB3336|ACT|200|581|EAST 8TH|0|1|005|02127||1|3/5/2012 6:25:00 PM|1|C|0|0|0|0||1|0|0
RN|71346995|A0002255|AC0103|ACT|1500|196|Warren Avenue|196|213||02360||9|3/5/2012 7:18:00 PM|511|A|4|1|1|0|N|2|0|1032
RN|71347005|C8002900|C75001|ACT|2200|19|Brightside Ave.|19|326||01930||10|3/5/2012 7:52:00 PM|1023|A|11|4|2|1|Y|5|0.46|3100
RN|71347028|BB807557|BB9388|ACT|1350|481|Walpole|2|29||02062||10|3/5/2012 8:57:00 PM|1023|D|5|3|1|0|N|2|12583|850
RN|71347032|BB802265|BB8150|ACT|700|32|Presbrey Court|2|173||02780||9|3/5/2012 9:11:00 PM|511|D|4|1|1|0|N|2|0.25|750
RN|71347045|CT006600|NB9117|ACT|1200|39|Columbia St|1|15||02150||13|3/5/2012 9:55:00 PM|8191|D|4|1|1|0||1|4000|600
RN|71347118|TEAM0082|BB3534|ACT|1300|2|SOUTH MAIN STREET|A|436||01569||7|3/6/2012 9:50:00 PM|127|D|3|1|1|0||2|0|580
RN|71347123|TEAM0082|BB3534|ACT|1500|2|SOUTH MAIN STREET|B|436||01569||11|3/6/2012 9:52:00 PM|2047|D|3|2|1|0||2|0|1002
RN|71347151|A0001872|A95254|ACT|1200|24B|MIDDLE ST.|UNIT B|208||02050||2|3/6/2012 10:25:00 AM|3|A|5|2|1|1|N|1|1000|840
RN|71347166|BB801003|BB9013|ACT|3000|581|Grove Street|581|39||02462||14|3/6/2012 10:43:00 AM|16383|A|7|4|2|0|N|2|8466|2000
RN|71347171|G8002732|G95205|ACT|1000|8|Tara Drive|1|193||02188||3|3/6/2012 10:48:00 AM|7|C|4|1|1|0||1|0|636
RN|71347176|BB903921|BB5990|ACT|1000|3|Upson|3|56||02482||8|3/12/2012 10:44:00 AM|255|A|1|1|1|0||2|15586|472
RN|71347192|FR800482|FR8001|ACT|1100|716|Dana Farms|716|155||02719||12|3/6/2012 11:09:00 AM|4095|C|5|2|2|1|Y|2|0|1084
RN|71347213|BB985184|BB533|ACT|950|263|Auburn St RR 322|3|1132||03103||1|3/6/2012 11:32:00 AM|1|D|5|3|1|0||2|0|1150
RN|71347227|FR000104|FR0046|BOM|650|763|Plymouth Ave.|3|161||02721||8|3/6/2012 12:47:00 PM|255|D|4|2|1|0||0|0|1000
RN|71347258|BB985034|AC1732|ACT|900|89A|Central St|89A|49||01749||3|3/6/2012 12:42:00 PM|7|A|4|2|1|0||1|2000|682
RN|71347271|BB984983|BB4604|ACT|1875|44|Farquhar|1|39|NVL|02460||5|3/6/2012 12:55:00 PM|31|B|4|2|1|0|N|2|10687|1300
RN|71347280|K8000877|NB3115|ACT|1300|25|Marshall Ter|1|429||01571||12|3/6/2012 1:05:00 PM|4095|A|6|3|1|0|N|2|18730|1480
RN|71347287|B9500192|B99271|ACT|2100|140|Orchard St.|2|17||02144||11|3/6/2012 1:14:00 PM|2047|D|6|2|1|0|N|1|0|0
RN|71347301|A0000580|A47101|BOM|1650|3805|TUCKERS LANE|3805|200||02043||0|3/6/2012 1:35:00 PM|0|C|5|2|2|0|Y|1|0|1002
RN|71347319|BB802539|D95041|ACT|1325|55|Brook St.|1|58|01B|01720||6|3/6/2012 1:53:00 PM|63|D|4|2|1|0|N|2|0|868
RN|71347377|BB815435|NB1990|ACT|1300|19|Hecla St|3|1|05H|02122||13|3/7/2012 9:41:00 PM|8191|D|5|3|1|0||1|99999999|1200
RN|71347400|BB980722|BB3466|ACT|1300|4|St James Place|0|1|004|02119||6|3/6/2012 3:28:00 PM|63|B|5|2|1|1|N|0|720|850
RN|71347401|D0007678|G95064|ACT|1299|9|Merrimac Way|F|377||01879||4|3/6/2012 3:28:00 PM|15|B|4|2|1|1|N|2|0|1008
RN|71347435|CT002383|AC0528|ACT|4000|8|Gloucester Street|12A|1|101|02115||16|3/7/2012 12:20:00 AM|65535|C|5|2|2|0|Y|0|1100|1175
RN|71347481|H9500342|H95001|ACT|1800|135|S Ashburnham Rd|0|464||01473||8|3/6/2012 5:59:00 PM|255|A|5|3|2|0|N|4|34230|1240
RN|71347522|C7287986|C80700|ACT|3350|33C|Constitution Way|0|318||01945||9|3/6/2012 6:28:00 PM|511|B|6|3|2|1|Y|1|0|1800
RN|71347545|BB901583|BB4025|ACT|950|109|School|2|435||01588||4|3/6/2012 7:34:00 PM|15|D|5|3|1|0||2|10000|1100
RN|71347561|C8001041|C99300|ACT|1400|60|Foster|2|14||02149||6|3/6/2012 8:59:00 PM|63|D|5|3|1|0|N|0|0.13|1192
RN|71347585|C8001677|C75100|ACT|2500|2|Sunset Rd|0|318||01945||1|3/6/2012 10:16:00 PM|1|A|6|3|2|0|N|2|3400|1300
RN|71347589|BB901211|A95065|ACT|2000|608|Hampton Way|608|188||02351||23|3/7/2012 10:54:00 AM|8388607|C|6|2|2|0||1|999|2126
RN|71347590|BB807333|AC1404|ACT|2500|83|Grove Circle|83|194||02184||26|3/6/2012 10:52:00 PM|67108863|A|8|3|2|0||2|12300|2119
RN|71347630|BB954705|AC1925|ACT|1500|31|Semont|#1|1|05A|02124||1|3/7/2012 7:55:00 AM|1|B|6|3|1|0||0|29787|1000
RN|71347635|B9500703|NB4232|ACT|1900|29|Heritage Path|1|36||02054||6|3/7/2012 8:09:00 AM|63|A|6|3|1|1|N|2|8712|1412
RN|71347655|BB810284|BB3477|ACT|2000|58|Charlesmount|1|195||02169||5|3/7/2012 8:58:00 AM|31|B|7|3|2|0|Y|3|9999|1440
RN|71347671|K8002143|AC1796|ACT|1600|5|Suburban|209|401|TAT|01602||1|3/7/2012 9:20:00 AM|1|D|2|2|2|0||1|784000|1100
RN|71347674|BB901976|BB8100|ACT|6750|12|Oldham Road|--|39|WNT|02465||8|3/7/2012 9:21:00 AM|255|A|10|3|3|1|Y|2|16496|3178
RN|71347675|BB983333|BB4293|ACT|3200|59|SOUTH ST. S. NATICK|single fam.|50||01760||20|3/7/2012 9:21:00 AM|1048575|A|7|3|2|0|Y|4|40641|2760
RN|71347704|BB903150|BB5297|ACT|1295|28|LeRoy Street|28|67||02703||1|3/7/2012 10:05:00 AM|1|A|6|3|1|0||2|5000|1400
RN|71347716|K8000968|NB2636|ACT|1900|31|Hammond Pond Parkway|2|39|CNH|02467||10|3/7/2012 10:54:00 AM|1023|C|5|2|1|0|N|2|0|940
RN|71347738|BB921905|BB5398|PCG|1800|14|Webster|2|46||01702||1|3/7/2012 10:44:00 AM|1|D|7|4|1|0||2|9999|1900
RN|71347745|FR000321|BB5127|ACT|1800|636|Slocum Rd|1|157||02747||2|3/12/2012 10:57:00 AM|3|A|6|3|2|0|N|3|22216|1768
RN|71347760|NB900164|NB9142|ACT|1375|600|Governors|Drive|21||02152||6|3/7/2012 11:08:00 AM|63|C|5|2|1|0|N|2|811|811
RN|71347771|CT002878|BB5918|ACT|5250|505|Shawmut Ave|1|1||02118||4|3/7/2012 11:15:00 AM|15|C|5|3|3|0||0|0|0
RN|71347775|NB113503|AC1540|ACT|2990|111|Brigham|08B|49||01749||12|3/7/2012 11:21:00 AM|4095|C|6|2|1|1|Y|2|0|2762
RN|71347821|TEAM0332|BB4624|ACT|1500|75-77|Colonel Bell Drive|9|185||02301||6|3/7/2012 11:53:00 AM|63|C|5|3|1|1||2|0|1298
RN|71347831|C5326483|C70100|ACT|2300|72|Fuller Pond Road|175|321||01949||15|3/7/2012 12:10:00 PM|32767|B|7|2|2|1|Y|3|9999|2300
RN|71347832|A8000936|A14007|ACT|2200|202|Central Ave|0|202|HUM|02050||11|3/7/2012 12:11:00 PM|2047|A|5|2|1|0||6|11979|720
RN|71347835|D9502959|AC1831|ACT|4750|344|Border Rd|344|62||01742||6|3/7/2012 12:16:00 PM|63|A|9|4|3|1|Y|6|1.45|3416
RN|71347842|NB113698|BB8162|ACT|2900|24|Mill|1|1||02122||13|3/7/2012 12:24:00 PM|8191|C|8|3|2|1|Y|2|5000|2550
RN|71347859|BB903355|NB4258|ACT|1500|407R|MYSTIC AVE|36D|16||02155||9|3/7/2012 1:12:00 PM|511|C|1|0|0|2||8|9999|1300
RN|71347906|A0000611|A95541|ACT|1600|11|Maple St.|1|210||02364||18|3/21/2012 4:44:00 PM|262143|D|5|3|1|0|N|2|0.33|1000
RN|71347908|K0002574|BB5172|ACT|750|132|Main St.|2|442||01568||1|3/7/2012 1:35:00 PM|1|D|3|1|1|0|N|1|5663|700
RN|71347920|K0001426|K95535|ACT|575|116|Westwood Drive|14|427||01566||1|3/7/2012 1:46:00 PM|1|D|2|1|1|0||1|0|0
RN|71347945|BB807333|AC1404|ACT|850|209A|Kendrick Avenue|A|195||02169||8|3/7/2012 2:08:00 PM|255|D|3|1|1|0|N|0|4870|650
RN|71347954|A0002196|AC0916|ACT|1550|18|Bateman St|2|1|008|02131||3|3/10/2012 8:35:00 PM|7|D|6|3|1|0|N|0|9999|1016
RN|71347967|BB805457|BB4796|ACT|900|134|Old Colony Ave|1L|195||02170||4|3/7/2012 5:41:00 PM|15|D|3|0|1|0||0|999|999
RN|71347979|BB902146|BB9016|ACT|1550|149|RIVER ROAD|1st Floor|21||02152||3|3/7/2012 2:37:00 PM|7|D|6|2|1|0|N|1|0|950
RN|71347983|NB111839|NB2443|ACT|950|72|Main Street|3|117|WAR|02571||6|3/7/2012 2:39:00 PM|63|D|3|1|1|0|N|1|67000|675
RN|71347984|BB810800|BB9907|ACT|975|64|Old Center St.|1|180||02346||3|3/7/2012 2:39:00 PM|7|D|4|2|1|0||2|0.45|0
RN|71348004|H1388972|H12700|ACT|800|23|Sterling St.|12|404||01510||10|3/7/2012 3:27:00 PM|1023|C|4|2|1|0|N|2|0|647
RN|71348013|M8001551|M95385|ACT|1550|36 R|West|1|319||01915||4|3/7/2012 3:13:00 PM|15|D|5|2|1|0|N|1|0|1200
RN|71348033|A8000512|A95176|ACT|900|73|South Street|2|200|HGC|02043||2|3/9/2012 12:49:00 PM|3|B|1|0|1|0||0|99999|300
RN|71348044|BB805835|NB5054|ACT|1300|211|Jefferson Ave|3|316||01970||6|3/7/2012 3:33:00 PM|63|D|5|2|1|0||2|999999|1100
RN|71348062|BB981754|BB2430|ACT|3500|9|Farquhar Rd|9|39||02460||14|3/7/2012 3:43:00 PM|16383|D|8|4|2|0|Y|2|13337|2669
RN|71348063|BB981853|BB9906|ACT|2075|185|Beacon|5R|1||02116||7|3/7/2012 3:44:00 PM|127|D|3|1|1|0|N|0|680|680
RN|71348090|D0009382|D44901|ACT|1000|189|Littleton Road U13|A 13|376||01824||1|3/7/2012 4:08:00 PM|1|C|4|2|1|0|N|2|0|730
RN|71348095|A9503149|A95534|ACT|1500|20|Deseret Drive|20|102||02532||8|3/7/2012 4:11:00 PM|255|A|6|3|1|1|N|4|40162|1344
RN|71348101|BB911018|BB9604|EXT|2450|1580|Massachusetts Ave|7|13|HVS|02138||1|3/12/2012 12:17:00 PM|1|C|4|2|2|0||1|0|0
RN|71348102|BB808315|BB3466|ACT|1700|83|Adams|1|1||02122||7|3/7/2012 4:16:00 PM|127|D|6|4|1|0||0|5000|1400
RN|71348108|CT003885|NB5077|ACT|8500|189|Pearl St|1|13|CMP|02139||12|3/8/2012 9:13:00 AM|4095|B|13|6|3|2|Y|3|5000|4000
RN|71348143|C8000260|AC0036|ACT|1400|14|Pond Street|1|346||01913||6|3/7/2012 5:27:00 PM|63|D|5|3|1|0|N|2|0|1400
RN|71348151|NB111450|AC0684|ACT|1000|49|Munroe Street|302|312||01901||23|3/7/2012 11:05:00 PM|8388607|C|1|1|1|0||0|0|638
RN|71348183|B8000080|B80007|PCG|1100|161|Pleasant Street|2|304||01867||6|3/7/2012 5:48:00 PM|63|D|3|1|1|0||1|0|650
RN|71348242|BB801140|BB5459|ACT|1600|92|S LEYDEN|1|185||02302||3|3/14/2012 11:17:00 AM|7|A|5|3|2|0|N|2|10454|1800
RN|71348255|FR800356|BB7115|ACT|650|399|County Street|2B|156||02740||6|3/7/2012 9:58:00 PM|63|D|2|1|1|0|N|1|14854|400
RN|71348268|TM006118|BB3041|ACT|775|158|Read Street|1|67||02703||4|3/7/2012 10:48:00 PM|15|D|3|1|1|0|N|2|34000|675
RN|71348337|BB806206|NB1579|ACT|5000|285|Columbus Ave|207|1|101|02116||6|3/8/2012 8:49:00 AM|63|C|4|2|2|0||1|1250|1250
RN|71348338|B9500169|B99111|ACT|1375|50|water|62|16||02155||6|3/8/2012 8:51:00 AM|63|C|5|2|1|0|N|1|52000|1000
RN|71348364|BB923794|AC0718|ACT|1300|108|Winslow Ave|1|29||02062||6|3/8/2012 9:31:00 AM|63|D|4|2|1|0|N|1|6000|950
RN|71348370|BB911116|AC0792|ACT|1700|62|Trenton|Rear|1||02128||7|3/9/2012 4:31:00 PM|127|A|6|3|2|0||0|1383|1383
RN|71348426|BB985184|BB533|ACT|1350|11|Salem St RR 320|2nd Fl|1144||03060||1|3/8/2012 10:49:00 AM|1|D|6|3|1|0||2|3310|1037
RN|71348516|BB801016|NB1840|ACT|1800|22|Lawrence Ave|2|1|002|02121||14|3/8/2012 12:34:00 PM|16383|D|5|4|1|0||0|99999|1250
RN|71348521|BB921711|BB4987|ACT|1800|8|Sherman Street|1|14||02149||1|3/9/2012 9:53:00 AM|1|D|6|4|1|0|N|1|3049|1378
RN|71348551|C2309864|C95245|ACT|1500|40|Robbins Island Rd|1|328||01929||4|3/8/2012 1:16:00 PM|15|A|6|4|1|0||2|4400|1680
RN|71348555|BB921711|BB4987|ACT|1700|16|Wright Ave|1|16||02155||1|3/9/2012 9:52:00 AM|1|D|6|3|1|0|N|2|4275|1600
RN|71348585|A8000512|A95176|ACT|1900|18/22|North Street|1|200||02043||5|3/9/2012 12:50:00 PM|31|B|3|0|0|1||1|9999|600
RN|71348631|BB802643|AC0392|ACT|1100|37|Francis St.|2|20||02151||13|3/8/2012 2:55:00 PM|8191|D|4|1|1|0|N|0|5187|1000
RN|71348639|BB809676|NB9260|PCG|2450|2|Earhart Street|620|13|ECM|02141||5|3/9/2012 9:26:00 AM|31|C|2|1|1|0||1|0|685
RN|71348643|BB802583|BB3190|ACT|1000|112|Main St|B|442||01568||16|3/8/2012 3:09:00 PM|65535|D|4|2|1|0|N|2|45000|800
RN|71348656|BB301185|BB9581|ACT|6000|250|Stratford Road|0|54||02492||18|3/8/2012 3:23:00 PM|262143|A|10|5|3|1|Y|6|43691|4525
RN|71348676|D9500137|BB9571|ACT|2000|91|Dunstable Road|0|379||01886||11|3/8/2012 3:40:00 PM|2047|A|5|2|2|0|N|4|19994|1554
RN|71348677|BB901560|BB5996|BOM|1700|284|Hayden Rowe|284|48||01748||8|3/8/2012 3:41:00 PM|255|A|7|3|2|0||6|45401|1817
RN|71348683|BB300755|BB0870|ACT|1895|348|Stone St.|348|31||02081||9|3/26/2012 3:02:00 PM|511|A|7|3|1|1|N|4|16210|1475
RN|71348692|NA900124|NA4285|ACT|4900|49|Pond Street|0|1|007|02130||30|3/29/2012 1:40:00 PM|1073741823|A|11|4|2|1|N|2|24917|4000
RN|71348711|BB300755|BB0870|ACT|1750|52|Whitewood Cir.|52|29||02062||5|3/8/2012 4:20:00 PM|31|B|6|3|1|1|N|3|9603|1296
RN|71348735|CT003246|M95340|ACT|825|17|Arbor Way|C|858||01040||8|3/8/2012 4:41:00 PM|255|C|3|1|1|0||1|9999|644
RN|71348799|BB302364|BB5804|ACT|1000|47|Pond St|103|30||02067||0|3/8/2012 6:21:00 PM|0|D|4|1|1|0||2|9999|580
RN|71348802|BB302364|BB5804|ACT|1050|59|Pond St|102|30||02067||1|3/8/2012 6:42:00 PM|1|D|4|1|1|0||2|9999|731
RN|71348809|BB302364|BB5804|ACT|1400|4|Janine Dr|4|184||02356||1|3/8/2012 6:40:00 PM|1|B|5|2|2|1|Y|2|9999|1493
RN|71348858|CT005906|AC1079|ACT|1375|45|Vernon St|45|401||01610||9|3/8/2012 8:59:00 PM|511|A|7|4|1|1||4|8173|1735
RN|71348859|K0003096|K01272|ACT|695|11|Pine Lane|0|425||01506||12|3/8/2012 9:06:00 PM|4095|A|4|0|1|0|N|2|10890|418
RN|71348886|BB808099|BB5383|ACT|2600|151|Tremont|26U|1||02111||5|3/8/2012 11:26:00 PM|31|C|2|1|1|0||0|800|800
RN|71348889|BB804796|BB2436|ACT|4500|28|Babcock Street|#2|12||02446||6|3/8/2012 11:54:00 PM|63|C|6|4|2|0|Y|1|99999|1539
RN|71348900|BB905221|BB9944|ACT|2800|501|Linwood Court|501|404||01510||23|3/9/2012 6:44:00 AM|8388607|B|8|3|3|0|Y|2|0|3100
RN|71348901|BB921772|B95066|ACT|695|320|Park Ave|3|186||02382||1|3/9/2012 6:51:00 AM|1|D|3|1|1|0||1|16000|525
RN|71348923|BB804235|BB5009|ACT|2000|19|Englewood Avenue|2|12||02445||6|3/9/2012 10:18:00 AM|63|C|5|2|1|0||1|792|792
RN|71348933|BB808315|BB3466|ACT|1950|17|Greenwich Park|4|1|104|02118||8|3/12/2012 3:40:00 PM|255|C|1|0|1|0||0|4000|430
RN|71348948|BB800450|BB4604|ACT|2050|80|Sheffield Rd|80|40||02451||6|3/9/2012 9:38:00 AM|63|A|6|3|1|0||4|10740|1150
RN|71348967|FR000815|FR0191|ACT|2800|14|Marial Drive|1|157|SDA|02748||18|3/9/2012 10:05:00 AM|262143|A|9|5|4|0|Y|6|20500|3392
RN|71348985|BB802950|K95575|ACT|2000|216|main|E2|65||01754||10|3/9/2012 2:02:00 PM|1023|B|5|2|2|0|Y|1|1.94|1500
RN|71348994|NB900694|BB4721|ACT|1795|118|Holmes St|104W|195|NQU|02171||18|3/9/2012 10:57:00 AM|262143|C|4|2|2|0||2|1045|1045
RN|71349010|BB700447|AC0858|ACT|2600|16|Winford Way|16|16|21H|02155||18|3/10/2012 9:06:00 AM|262143|A|8|3|2|0||2|9128|2000
RN|71349026|A0001173|A98050|ACT|2700|57|Little Herring Pond Rd|57|213|CDV|02360||15|3/9/2012 11:32:00 AM|32767|A|9|4|2|1|Y|6|61419|3900
RN|71349031|NB110167|NB1136|ACT|725|19|Pearl St.|2|458||01432||0|3/9/2012 11:45:00 AM|0|D|3|2|1|0||1|20000|700
RN|71349038|NB110167|NB1136|ACT|575|364|Green St.|2|404||01510||0|3/9/2012 11:52:00 AM|0|D|3|1|1|0||1|40000|600
RN|71349044|NB110167|NB1136|ACT|750|9|Top St.|4|404||01510||0|3/9/2012 11:59:00 AM|0|D|4|2|1|0||2|40000|900
RN|71349047|K0001426|K95535|ACT|825|7|Cedar Pond Drive|1|427||01566||2|3/18/2012 11:33:00 AM|3|A|4|1|1|0||2|0.18|854
RN|71349051|NB113788|BB8157|ACT|825|373|Mt. Hope Ave.|2|161||02724||4|3/9/2012 12:04:00 PM|15|D|5|3|1|0|N|0|0.18|1092
RN|71349058|B9500466|NB1364|ACT|1000|52|Swanson Ct|25B|60||01719||4|3/10/2012 9:03:00 AM|15|C|4|2|1|0|N|1|0|830
RN|71349062|FR000085|BB4624|ACT|650|255|Colombia St.|2|161||02723||0|3/9/2012 12:17:00 PM|0|D|5|3|1|0||1|0|600
RN|71349066|C9500388|AC0985|ACT|2095|61|Park Drive|11|1|105|02215||7|3/9/2012 12:21:00 PM|127|C|4|1|1|0||0|9999|650
RN|71349070|C9500388|AC0985|ACT|2095|61|Park Drive|6|1|105|02215||8|3/9/2012 12:29:00 PM|255|C|4|1|1|0||0|9999|650
RN|71349081|H4484454|AC1174|ACT|1100|571|HIGH STREET|1|404||01510||6|3/9/2012 12:44:00 PM|63|C|7|3|1|0|N|2|6000|1600
RN|71349090|M0001459|M95250|ACT|1900|2|Castle Hill|C|851||01001||1|3/13/2012 2:29:00 PM|1|C|5|2|1|1|N|2|0|1438
RN|71349091|BB901060|BB5170|ACT|2900|65|Marion Road|65|41||02472||9|3/9/2012 1:03:00 PM|511|B|8|4|1|1|N|2|6500|1900
RN|71349114|B8000450|NB3599|ACT|3500|1001|Marina Drive|703|195|MBY|02171||5|3/11/2012 2:27:00 PM|31|C|5|2|2|0|Y|2|9999|1726
RN|71349119|A0000826|A49101|ACT|1395|58|Summer St|3A|210||02364||11|3/9/2012 1:34:00 PM|2047|D|5|2|1|0|N|2|0|1500
RN|71349133|CT003341|FR0227|ACT|600|196|County St|2F|161||02723||6|3/12/2012 2:39:00 PM|63|D|4|2|1|0|N|0|0|800
RN|71349136|CT003341|FR0227|ACT|600|196|County St|3R|161||02723||5|3/9/2012 1:48:00 PM|31|D|4|2|1|0|N|0|0|800
RN|71349139|CT003341|FR0227|ACT|600|196|County St|3F|161||02723||5|3/12/2012 2:37:00 PM|31|D|4|1|1|0|N|0|0|800
RN|71349142|TEAM0438|AC0645|ACT|1700|18|Springfield St|18|839|845|01107||10|3/9/2012 1:52:00 PM|1023|B|6|3|2|0|Y|3|0.6|1100
RN|71349172|BB302553|BB5268|ACT|900|448|Revere Beach Blvd|1|20|REV|02151||2|3/9/2012 2:23:00 PM|3|D|2|1|1|0||1|0|0
RN|71349194|NB113547|AC0273|ACT|1500|50|Atherton|2|192||02072||18|3/16/2012 9:33:00 PM|262143|D|4|2|1|0||1|10221|99999
RN|71349229|M8000486|M80012|ACT|1250|41|Plumtree Circle|0|839|841|01119||18|3/10/2012 2:57:00 PM|262143|A|6|2|1|0|N|2|0.33|1264
RN|71349230|A0000071|A24401|PCG|2650|44|Elder Brewster Road|1|209||02332||7|3/9/2012 3:16:00 PM|127|A|6|4|1|1|N|6|0.46|1512
RN|71349241|FR000049|FR0046|ACT|600|697|Second St.|3S|161||02721||1|3/9/2012 3:25:00 PM|1|D|3|2|1|0||1|0|600
RN|71349244|BB808603|BB2685|ACT|1300|49|Sumner Street|12|192||02072||4|3/14/2012 10:13:00 AM|15|D|4|2|1|0|N|1|28360|900
RN|71349251|BB984933|BB5120|ACT|2300|652|Plain St|0|192||02072||13|3/22/2012 10:54:00 PM|8191|A|11|4|2|0||5|99999|2707
RN|71349255|D0009157|D95038|ACT|975|82|Grand Street|1st Fl|372||01851||9|3/9/2012 3:47:00 PM|511|D|4|2|1|0||1|3953|920
RN|71349260|A0000223|M80022|ACT|2900|14|Third Ave|0|202||02066||6|3/13/2012 12:22:00 PM|63|A|9|4|2|1|Y|3|15000|4000
RN|71349263|B0380752|B95079|ACT|1800|74|Woburn Street|2|304||01867||11|3/10/2012 10:48:00 AM|2047|D|6|3|1|0|N|1|7405|1600
RN|71349264|BB810282|BB2272|ACT|1650|61|Tremont Street|2L|1|011|02135||5|3/21/2012 1:47:00 PM|31|D|4|2|1|0||0|0|903
RN|71349268|BB800434|BB1115|ACT|1400|41|Foundry  Street|22-2|184|10J|02375||5|3/9/2012 3:59:00 PM|31|C|5|2|1|1|N|1|0|1474
RN|71349277|BB953905|BB5522|ACT|190|312|West Third Street|23|1||02127||1|3/12/2012 10:45:00 AM|1|C|0|0|0|0||1|80|80
RN|71349300|BB985236|BB8156|ACT|1175|75|Jaques St|1|17|WTH|02145||11|3/9/2012 4:36:00 PM|2047|D|6|3|1|0||0|999999|800
RN|71349303|B0380752|B95079|ACT|1100|76|Woburn Street|1|304||01867||7|3/9/2012 5:00:00 PM|127|D|3|1|1|0|N|1|7405|670
RN|71349307|BB804265|BB5372|ACT|1800|228|E Street|2|1|005|02127||5|3/9/2012 4:46:00 PM|31|D|4|2|1|0||1|0|900
RN|71349316|BB954155|BB5503|ACT|1600|159|Main Street|56C|305||02180||8|3/9/2012 4:51:00 PM|255|D|5|2|2|0|Y|1|0|1100
RN|71349334|CT002790|BB5372|ACT|2400|27|Woodward Street|1|1||02127||6|3/9/2012 5:06:00 PM|63|D|5|3|2|0||0|9999|9999
RN|71349353|BB805807|NB1863|ACT|3850|300|Marlborough St.|9|1|101|02116||13|3/9/2012 5:44:00 PM|8191|D|5|2|2|0|Y|0|0|985
